3558,13,1581.00,2929.00,52.00,71.00,1.0,-1,-1,-1
3559,13,1578.00,2917.00,55.00,83.00,1.0,-1,-1,-1
3560,13,1569.00,2905.00,60.00,80.00,1.0,-1,-1,-1
3561,13,1557.00,2899.00,69.00,81.00,1.0,-1,-1,-1
3562,13,1537.00,2895.00,80.00,78.00,1.0,-1,-1,-1
3563,13,1516.00,2894.00,79.00,61.00,1.0,-1,-1,-1
3564,13,1506.00,2891.00,79.00,64.00,1.0,-1,-1,-1
3565,13,1496.00,2887.00,89.00,51.00,1.0,-1,-1,-1
3566,13,1473.00,2881.00,77.00,58.00,1.0,-1,-1,-1
3567,13,1461.00,2876.00,82.00,59.00,1.0,-1,-1,-1
3568,13,1451.00,2874.00,92.00,57.00,1.0,-1,-1,-1
3569,13,1433.00,2854.00,80.00,73.00,1.0,-1,-1,-1
3570,13,1421.00,2852.00,84.00,71.00,1.0,-1,-1,-1
3571,13,1409.00,2849.00,88.00,67.00,1.0,-1,-1,-1
3572,13,1395.00,2829.00,82.00,80.00,1.0,-1,-1,-1
3573,13,1385.00,2821.00,92.00,74.00,1.0,-1,-1,-1
3574,13,1365.00,2805.00,78.00,80.00,1.0,-1,-1,-1
3575,13,1361.00,2805.00,80.00,80.00,1.0,-1,-1,-1
3576,13,1350.00,2805.00,91.00,67.00,1.0,-1,-1,-1
3577,13,1335.00,2794.00,74.00,67.00,1.0,-1,-1,-1
3578,13,1314.00,2792.00,95.00,55.00,1.0,-1,-1,-1
3579,13,1305.00,2792.00,84.00,53.00,1.0,-1,-1,-1
3580,13,1291.00,2794.00,84.00,53.00,1.0,-1,-1,-1
3581,13,1285.00,2786.00,84.00,60.00,1.0,-1,-1,-1
3582,13,1261.00,2797.00,84.00,48.00,1.0,-1,-1,-1
3583,13,1252.00,2794.00,89.00,51.00,1.0,-1,-1,-1
3584,13,1233.00,2793.00,88.00,56.00,1.0,-1,-1,-1
3585,13,1230.00,2799.00,84.00,50.00,1.0,-1,-1,-1
3586,13,1205.00,2779.00,96.00,74.00,1.0,-1,-1,-1
3587,13,1189.00,2797.00,88.00,52.00,1.0,-1,-1,-1
3588,13,1175.00,2798.00,88.00,65.00,1.0,-1,-1,-1
3589,13,1161.00,2809.00,72.00,67.00,1.0,-1,-1,-1
3590,13,1155.00,2813.00,78.00,68.00,1.0,-1,-1,-1
3591,13,1149.00,2815.00,84.00,74.00,1.0,-1,-1,-1
3592,13,1143.00,2815.00,82.00,80.00,1.0,-1,-1,-1
3593,13,1131.00,2815.00,72.00,86.00,1.0,-1,-1,-1
3594,13,1135.00,2837.00,62.00,76.00,1.0,-1,-1,-1
3595,13,1125.00,2837.00,60.00,92.00,1.0,-1,-1,-1
3596,13,1129.00,2841.00,52.00,92.00,1.0,-1,-1,-1
3597,13,1121.00,2866.00,60.00,77.00,1.0,-1,-1,-1
3598,13,1118.00,2866.00,63.00,89.00,1.0,-1,-1,-1
3599,13,1117.00,2866.00,64.00,85.00,1.0,-1,-1,-1
3600,13,1115.00,2868.00,62.00,81.00,1.0,-1,-1,-1
3601,13,1113.00,2868.00,56.00,85.00,1.0,-1,-1,-1
3602,13,1103.00,2871.00,66.00,90.00,1.0,-1,-1,-1
3603,13,1085.00,2889.00,68.00,84.00,1.0,-1,-1,-1
3604,13,1074.00,2889.00,71.00,92.00,1.0,-1,-1,-1
3605,13,1065.00,2897.00,79.00,84.00,1.0,-1,-1,-1
3606,13,1053.00,2913.00,82.00,64.00,1.0,-1,-1,-1
3607,13,1033.00,2909.00,80.00,56.00,1.0,-1,-1,-1
3608,13,1010.00,2917.00,95.00,46.00,1.0,-1,-1,-1
3609,13,1001.00,2915.00,80.00,48.00,1.0,-1,-1,-1
3610,13,991.00,2914.00,90.00,50.00,1.0,-1,-1,-1
3611,13,977.00,2906.00,82.00,56.00,1.0,-1,-1,-1
3612,13,969.00,2897.00,84.00,62.00,1.0,-1,-1,-1
3613,13,957.00,2890.00,88.00,59.00,1.0,-1,-1,-1
3614,13,935.00,2878.00,80.00,67.00,1.0,-1,-1,-1
3615,13,919.00,2863.00,90.00,66.00,1.0,-1,-1,-1
3616,13,918.00,2853.00,79.00,76.00,1.0,-1,-1,-1
3617,13,913.00,2841.00,68.00,87.00,1.0,-1,-1,-1
3618,13,910.00,2823.00,63.00,73.00,1.0,-1,-1,-1
3619,13,898.00,2801.00,63.00,94.00,1.0,-1,-1,-1
3620,13,893.00,2790.00,68.00,75.00,1.0,-1,-1,-1
3621,13,893.00,2781.00,60.00,76.00,1.0,-1,-1,-1
3622,13,893.00,2769.00,52.00,86.00,1.0,-1,-1,-1
3623,13,891.00,2758.00,56.00,89.00,1.0,-1,-1,-1
3624,13,891.00,2745.00,58.00,78.00,1.0,-1,-1,-1
3625,13,897.00,2725.00,60.00,87.00,1.0,-1,-1,-1
3626,13,897.00,2717.00,64.00,81.00,1.0,-1,-1,-1
3627,13,897.00,2713.00,72.00,80.00,1.0,-1,-1,-1
3628,13,905.00,2709.00,68.00,84.00,1.0,-1,-1,-1
3629,13,905.00,2699.00,80.00,69.00,1.0,-1,-1,-1
3630,13,920.00,2689.00,77.00,76.00,1.0,-1,-1,-1
3631,13,921.00,2689.00,80.00,76.00,1.0,-1,-1,-1
3632,13,921.00,2675.00,84.00,74.00,1.0,-1,-1,-1
3633,13,921.00,2663.00,84.00,74.00,1.0,-1,-1,-1
3634,13,929.00,2657.00,72.00,78.00,1.0,-1,-1,-1
3635,13,937.00,2646.00,60.00,81.00,1.0,-1,-1,-1
3636,13,940.00,2617.00,49.00,80.00,1.0,-1,-1,-1
3637,13,935.00,2609.00,54.00,88.00,1.0,-1,-1,-1
3638,13,921.00,2597.00,68.00,92.00,1.0,-1,-1,-1
3639,13,913.00,2593.00,73.00,88.00,1.0,-1,-1,-1
3640,13,894.00,2581.00,73.00,72.00,1.0,-1,-1,-1
3641,13,875.00,2573.00,88.00,70.00,1.0,-1,-1,-1
3642,13,865.00,2573.00,92.00,65.00,1.0,-1,-1,-1
3643,13,845.00,2573.00,80.00,60.00,1.0,-1,-1,-1
3644,13,829.00,2564.00,96.00,57.00,1.0,-1,-1,-1
3645,13,826.00,2561.00,91.00,60.00,1.0,-1,-1,-1
3646,13,817.00,2549.00,72.00,60.00,1.0,-1,-1,-1
3647,13,801.00,2545.00,85.00,66.00,1.0,-1,-1,-1
3648,13,782.00,2546.00,80.00,57.00,1.0,-1,-1,-1
3649,13,761.00,2539.00,86.00,61.00,1.0,-1,-1,-1
3650,13,738.00,2545.00,87.00,60.00,1.0,-1,-1,-1
3651,13,737.00,2545.00,88.00,66.00,1.0,-1,-1,-1
3652,13,733.00,2548.00,76.00,71.00,1.0,-1,-1,-1
3653,13,723.00,2548.00,78.00,69.00,1.0,-1,-1,-1
3654,13,703.00,2548.00,83.00,71.00,1.0,-1,-1,-1
3655,13,690.00,2553.00,85.00,68.00,1.0,-1,-1,-1
3656,13,690.00,2553.00,70.00,71.00,1.0,-1,-1,-1
3657,13,669.00,2561.00,90.00,74.00,1.0,-1,-1,-1
3658,13,673.00,2563.00,82.00,74.00,1.0,-1,-1,-1
3659,13,673.00,2562.00,76.00,79.00,1.0,-1,-1,-1
3660,13,665.00,2562.00,70.00,85.00,1.0,-1,-1,-1
3661,13,649.00,2569.00,76.00,82.00,1.0,-1,-1,-1
3662,13,632.00,2577.00,81.00,74.00,1.0,-1,-1,-1
3663,13,617.00,2577.00,78.00,74.00,1.0,-1,-1,-1
3664,13,609.00,2581.00,82.00,64.00,1.0,-1,-1,-1
3665,13,585.00,2589.00,84.00,51.00,1.0,-1,-1,-1
3666,13,569.00,2581.00,88.00,60.00,1.0,-1,-1,-1
3667,13,561.00,2569.00,72.00,57.00,1.0,-1,-1,-1
3668,13,550.00,2559.00,83.00,68.00,1.0,-1,-1,-1
3669,13,537.00,2547.00,82.00,78.00,1.0,-1,-1,-1
3670,13,533.00,2539.00,72.00,80.00,1.0,-1,-1,-1
3671,13,525.00,2525.00,80.00,79.00,1.0,-1,-1,-1
3672,13,513.00,2505.00,72.00,86.00,1.0,-1,-1,-1
3673,13,509.00,2499.00,72.00,91.00,1.0,-1,-1,-1
3674,13,486.00,2491.00,83.00,70.00,1.0,-1,-1,-1
3675,13,457.00,2477.00,96.00,64.00,1.0,-1,-1,-1
3676,13,443.00,2469.00,82.00,69.00,1.0,-1,-1,-1
3677,13,436.00,2465.00,85.00,70.00,1.0,-1,-1,-1
3678,13,421.00,2452.00,85.00,66.00,1.0,-1,-1,-1
3679,13,413.00,2441.00,76.00,78.00,1.0,-1,-1,-1
3680,13,406.00,2433.00,83.00,76.00,1.0,-1,-1,-1
3681,13,399.00,2413.00,72.00,81.00,1.0,-1,-1,-1
3682,13,393.00,2395.00,72.00,88.00,1.0,-1,-1,-1
3683,13,389.00,2389.00,72.00,78.00,1.0,-1,-1,-1
3684,13,382.00,2384.00,72.00,83.00,1.0,-1,-1,-1
3685,13,378.00,2377.00,71.00,90.00,1.0,-1,-1,-1
3686,13,358.00,2365.00,87.00,66.00,1.0,-1,-1,-1
3687,13,341.00,2357.00,80.00,68.00,1.0,-1,-1,-1
3688,13,327.00,2357.00,94.00,58.00,1.0,-1,-1,-1
3689,13,313.00,2350.00,79.00,60.00,1.0,-1,-1,-1
3690,13,301.00,2345.00,84.00,56.00,1.0,-1,-1,-1
3691,13,295.00,2345.00,90.00,61.00,1.0,-1,-1,-1
3692,13,283.00,2345.00,85.00,72.00,1.0,-1,-1,-1
3693,13,284.00,2347.00,84.00,72.00,1.0,-1,-1,-1
3694,13,290.00,2351.00,73.00,74.00,1.0,-1,-1,-1
3695,13,275.00,2350.00,78.00,76.00,1.0,-1,-1,-1
3696,13,254.00,2357.00,97.00,65.00,1.0,-1,-1,-1
3697,13,249.00,2353.00,96.00,62.00,1.0,-1,-1,-1
3698,13,241.00,2355.00,80.00,55.00,1.0,-1,-1,-1
3699,13,228.00,2355.00,91.00,54.00,1.0,-1,-1,-1
3700,13,219.00,2329.00,82.00,72.00,1.0,-1,-1,-1
3701,13,221.00,2321.00,80.00,77.00,1.0,-1,-1,-1
3702,13,229.00,2309.00,68.00,84.00,1.0,-1,-1,-1
3703,13,231.00,2290.00,56.00,75.00,1.0,-1,-1,-1
3704,13,233.00,2282.00,52.00,79.00,1.0,-1,-1,-1
3705,13,233.00,2263.00,53.00,90.00,1.0,-1,-1,-1
3706,13,233.00,2249.00,58.00,85.00,1.0,-1,-1,-1
3707,13,241.00,2232.00,62.00,73.00,1.0,-1,-1,-1
3708,13,245.00,2225.00,65.00,77.00,1.0,-1,-1,-1
3709,13,253.00,2214.00,66.00,88.00,1.0,-1,-1,-1
3710,13,259.00,2195.00,76.00,77.00,1.0,-1,-1,-1
3711,13,281.00,2177.00,68.00,85.00,1.0,-1,-1,-1
3712,13,281.00,2165.00,79.00,74.00,1.0,-1,-1,-1
3713,13,299.00,2145.00,74.00,92.00,1.0,-1,-1,-1
3714,13,305.00,2145.00,80.00,73.00,1.0,-1,-1,-1
3715,13,321.00,2145.00,85.00,64.00,1.0,-1,-1,-1
3716,13,333.00,2145.00,76.00,60.00,1.0,-1,-1,-1
3717,13,337.00,2143.00,80.00,60.00,1.0,-1,-1,-1
3718,13,339.00,2139.00,86.00,54.00,1.0,-1,-1,-1
3719,13,369.00,2119.00,76.00,64.00,1.0,-1,-1,-1
3720,13,369.00,2103.00,80.00,74.00,1.0,-1,-1,-1
3721,13,369.00,2094.00,80.00,77.00,1.0,-1,-1,-1
3722,13,381.00,2081.00,58.00,84.00,1.0,-1,-1,-1
3723,13,381.00,2061.00,60.00,78.00,1.0,-1,-1,-1
3724,13,379.00,2049.00,57.00,88.00,1.0,-1,-1,-1
3725,13,377.00,2025.00,59.00,92.00,1.0,-1,-1,-1
3726,13,374.00,2017.00,61.00,76.00,1.0,-1,-1,-1
3727,13,374.00,1998.00,51.00,83.00,1.0,-1,-1,-1
3728,13,373.00,1985.00,48.00,84.00,1.0,-1,-1,-1
3729,13,371.00,1983.00,50.00,86.00,1.0,-1,-1,-1
3730,13,353.00,1969.00,65.00,80.00,1.0,-1,-1,-1
3731,13,337.00,1964.00,80.00,78.00,1.0,-1,-1,-1
3732,13,323.00,1955.00,80.00,82.00,1.0,-1,-1,-1
3733,13,314.00,1954.00,84.00,79.00,1.0,-1,-1,-1
3734,13,301.00,1945.00,94.00,64.00,1.0,-1,-1,-1
3735,13,289.00,1927.00,74.00,77.00,1.0,-1,-1,-1
3736,13,265.00,1913.00,96.00,77.00,1.0,-1,-1,-1
3737,13,257.00,1913.00,83.00,72.00,1.0,-1,-1,-1
3738,13,235.00,1907.00,94.00,62.00,1.0,-1,-1,-1
3739,13,225.00,1913.00,96.00,58.00,1.0,-1,-1,-1
3740,13,209.00,1913.00,77.00,50.00,1.0,-1,-1,-1
3741,13,197.00,1908.00,89.00,55.00,1.0,-1,-1,-1
3742,13,171.00,1911.00,84.00,51.00,1.0,-1,-1,-1
3743,13,155.00,1903.00,92.00,58.00,1.0,-1,-1,-1
3744,13,125.00,1906.00,80.00,49.00,1.0,-1,-1,-1
3745,13,113.00,1899.00,92.00,59.00,1.0,-1,-1,-1
3746,13,99.00,1899.00,88.00,56.00,1.0,-1,-1,-1
3747,13,73.00,1905.00,84.00,63.00,1.0,-1,-1,-1
3748,13,57.00,1907.00,86.00,62.00,1.0,-1,-1,-1
3749,13,46.00,1905.00,91.00,66.00,1.0,-1,-1,-1
3750,13,25.00,1913.00,84.00,61.00,1.0,-1,-1,-1
3751,13,13.00,1919.00,96.00,55.00,1.0,-1,-1,-1
3752,13,0.00,1921.00,77.00,54.00,1.0,-1,-1,-1
3753,13,0.00,1921.00,57.00,56.00,1.0,-1,-1,-1
3754,13,0.00,1927.00,33.00,48.00,1.0,-1,-1,-1
3800,14,0.00,1469.00,72.00,56.00,1.0,-1,-1,-1
3801,14,0.00,1465.00,87.00,56.00,1.0,-1,-1,-1
3802,14,31.00,1457.00,80.00,60.00,1.0,-1,-1,-1
3803,14,45.00,1454.00,90.00,54.00,1.0,-1,-1,-1
3804,14,65.00,1453.00,74.00,55.00,1.0,-1,-1,-1
3805,14,73.00,1447.00,79.00,58.00,1.0,-1,-1,-1
3806,14,83.00,1441.00,92.00,54.00,1.0,-1,-1,-1
3807,14,112.00,1445.00,77.00,51.00,1.0,-1,-1,-1
3808,14,125.00,1445.00,85.00,51.00,1.0,-1,-1,-1
3809,14,133.00,1445.00,84.00,52.00,1.0,-1,-1,-1
3810,14,165.00,1447.00,74.00,46.00,1.0,-1,-1,-1
3811,14,171.00,1444.00,83.00,53.00,1.0,-1,-1,-1
3812,14,171.00,1441.00,83.00,57.00,1.0,-1,-1,-1
3813,14,201.00,1446.00,70.00,69.00,1.0,-1,-1,-1
3814,14,205.00,1449.00,66.00,72.00,1.0,-1,-1,-1
3815,14,205.00,1452.00,68.00,76.00,1.0,-1,-1,-1
3816,14,205.00,1457.00,72.00,75.00,1.0,-1,-1,-1
3817,14,229.00,1461.00,70.00,88.00,1.0,-1,-1,-1
3818,14,228.00,1481.00,91.00,72.00,1.0,-1,-1,-1
3819,14,257.00,1483.00,79.00,74.00,1.0,-1,-1,-1
3820,14,259.00,1485.00,83.00,72.00,1.0,-1,-1,-1
3821,14,269.00,1497.00,93.00,64.00,1.0,-1,-1,-1
3822,14,297.00,1498.00,72.00,61.00,1.0,-1,-1,-1
3823,14,299.00,1501.00,86.00,64.00,1.0,-1,-1,-1
3824,14,309.00,1508.00,90.00,61.00,1.0,-1,-1,-1
3825,14,326.00,1509.00,79.00,68.00,1.0,-1,-1,-1
3826,14,325.00,1501.00,79.00,83.00,1.0,-1,-1,-1
3827,14,327.00,1513.00,73.00,79.00,1.0,-1,-1,-1
3828,14,327.00,1514.00,70.00,87.00,1.0,-1,-1,-1
3829,14,333.00,1520.00,68.00,85.00,1.0,-1,-1,-1
3830,14,333.00,1517.00,72.00,91.00,1.0,-1,-1,-1
3831,14,333.00,1517.00,76.00,84.00,1.0,-1,-1,-1
3832,14,350.00,1517.00,75.00,53.00,1.0,-1,-1,-1
3833,14,349.00,1507.00,76.00,61.00,1.0,-1,-1,-1
3834,14,351.00,1485.00,74.00,80.00,1.0,-1,-1,-1
3835,14,351.00,1470.00,58.00,92.00,1.0,-1,-1,-1
3836,14,351.00,1447.00,57.00,80.00,1.0,-1,-1,-1
3837,14,353.00,1441.00,56.00,80.00,1.0,-1,-1,-1
3838,14,353.00,1417.00,48.00,82.00,1.0,-1,-1,-1
3839,14,344.00,1396.00,57.00,82.00,1.0,-1,-1,-1
3840,14,337.00,1371.00,56.00,90.00,1.0,-1,-1,-1
3841,14,333.00,1361.00,59.00,78.00,1.0,-1,-1,-1
3842,14,330.00,1333.00,53.00,88.00,1.0,-1,-1,-1
3843,14,325.00,1313.00,56.00,83.00,1.0,-1,-1,-1
3844,14,323.00,1301.00,50.00,83.00,1.0,-1,-1,-1
3845,14,301.00,1281.00,73.00,78.00,1.0,-1,-1,-1
3846,14,289.00,1261.00,69.00,88.00,1.0,-1,-1,-1
3847,14,281.00,1257.00,78.00,86.00,1.0,-1,-1,-1
3848,14,281.00,1232.00,64.00,85.00,1.0,-1,-1,-1
3849,14,261.00,1209.00,76.00,82.00,1.0,-1,-1,-1
3850,14,257.00,1201.00,78.00,80.00,1.0,-1,-1,-1
3851,14,250.00,1178.00,71.00,87.00,1.0,-1,-1,-1
3852,14,249.00,1170.00,72.00,74.00,1.0,-1,-1,-1
3853,14,233.00,1151.00,69.00,90.00,1.0,-1,-1,-1
3854,14,213.00,1143.00,89.00,72.00,1.0,-1,-1,-1
3855,14,196.00,1143.00,81.00,70.00,1.0,-1,-1,-1
3856,14,187.00,1143.00,90.00,56.00,1.0,-1,-1,-1
3857,14,170.00,1130.00,79.00,66.00,1.0,-1,-1,-1
3858,14,161.00,1133.00,79.00,60.00,1.0,-1,-1,-1
3859,14,145.00,1108.00,88.00,79.00,1.0,-1,-1,-1
3860,14,137.00,1091.00,84.00,79.00,1.0,-1,-1,-1
3861,14,142.00,1071.00,62.00,86.00,1.0,-1,-1,-1
3862,14,133.00,1050.00,64.00,79.00,1.0,-1,-1,-1
3863,14,129.00,1041.00,64.00,76.00,1.0,-1,-1,-1
3864,14,121.00,1027.00,64.00,89.00,1.0,-1,-1,-1
3865,14,103.00,1011.00,82.00,79.00,1.0,-1,-1,-1
3866,14,99.00,1005.00,78.00,80.00,1.0,-1,-1,-1
3867,14,77.00,997.00,88.00,76.00,1.0,-1,-1,-1
3868,14,72.00,989.00,88.00,72.00,1.0,-1,-1,-1
3869,14,57.00,975.00,78.00,80.00,1.0,-1,-1,-1
3870,14,41.00,961.00,94.00,72.00,1.0,-1,-1,-1
3871,14,37.00,949.00,76.00,84.00,1.0,-1,-1,-1
3872,14,26.00,933.00,75.00,79.00,1.0,-1,-1,-1
3873,14,29.00,929.00,74.00,76.00,1.0,-1,-1,-1
3874,14,25.00,909.00,60.00,96.00,1.0,-1,-1,-1
3875,14,17.00,893.00,64.00,79.00,1.0,-1,-1,-1
3876,14,9.00,881.00,62.00,92.00,1.0,-1,-1,-1
3877,14,0.00,877.00,73.00,78.00,1.0,-1,-1,-1
3878,14,0.00,883.00,69.00,66.00,1.0,-1,-1,-1
3879,14,0.00,883.00,52.00,64.00,1.0,-1,-1,-1
3880,14,0.00,879.00,45.00,54.00,1.0,-1,-1,-1
3881,14,0.00,879.00,25.00,54.00,1.0,-1,-1,-1
4146,15,2500.00,2963.00,47.00,37.00,1.0,-1,-1,-1
4147,15,2500.00,2954.00,47.00,46.00,1.0,-1,-1,-1
4148,15,2492.00,2947.00,45.00,53.00,1.0,-1,-1,-1
4149,15,2485.00,2946.00,68.00,54.00,1.0,-1,-1,-1
4150,15,2483.00,2942.00,58.00,58.00,1.0,-1,-1,-1
4151,15,2489.00,2936.00,52.00,64.00,1.0,-1,-1,-1
4152,15,2482.00,2936.00,69.00,64.00,1.0,-1,-1,-1
4153,15,2492.00,2941.00,51.00,59.00,1.0,-1,-1,-1
4154,15,2492.00,2935.00,53.00,65.00,1.0,-1,-1,-1
4155,15,2497.00,2939.00,59.00,61.00,1.0,-1,-1,-1
4156,15,2497.00,2943.00,60.00,57.00,1.0,-1,-1,-1
4157,15,2497.00,2945.00,60.00,55.00,1.0,-1,-1,-1
4158,15,2497.00,2948.00,59.00,52.00,1.0,-1,-1,-1
4159,15,2497.00,2955.00,66.00,45.00,1.0,-1,-1,-1
4160,15,2497.00,2957.00,66.00,43.00,1.0,-1,-1,-1
4161,15,2497.00,2957.00,66.00,43.00,1.0,-1,-1,-1
4162,15,2497.00,2956.00,68.00,44.00,1.0,-1,-1,-1
4163,15,2494.00,2954.00,70.00,46.00,1.0,-1,-1,-1
4164,15,2497.00,2957.00,66.00,43.00,1.0,-1,-1,-1
4165,15,2498.00,2957.00,66.00,43.00,1.0,-1,-1,-1
4166,15,2498.00,2959.00,65.00,41.00,1.0,-1,-1,-1
4167,15,2498.00,2959.00,65.00,41.00,1.0,-1,-1,-1
4168,15,2496.00,2957.00,69.00,43.00,1.0,-1,-1,-1
4169,15,2498.00,2957.00,65.00,43.00,1.0,-1,-1,-1
4170,15,2497.00,2957.00,65.00,43.00,1.0,-1,-1,-1
4171,15,2497.00,2957.00,65.00,43.00,1.0,-1,-1,-1
4172,15,2497.00,2941.00,64.00,59.00,1.0,-1,-1,-1
4173,15,2486.00,2933.00,50.00,67.00,1.0,-1,-1,-1
4174,15,2477.00,2933.00,64.00,67.00,1.0,-1,-1,-1
4175,15,2465.00,2940.00,72.00,60.00,1.0,-1,-1,-1
4176,15,2453.00,2953.00,84.00,47.00,1.0,-1,-1,-1
4177,15,2433.00,2951.00,88.00,49.00,1.0,-1,-1,-1
4178,15,2429.00,2952.00,76.00,48.00,1.0,-1,-1,-1
4179,15,2421.00,2953.00,83.00,47.00,1.0,-1,-1,-1
4180,15,2414.00,2953.00,77.00,47.00,1.0,-1,-1,-1
4181,15,2410.00,2955.00,74.00,45.00,1.0,-1,-1,-1
4182,15,2393.00,2957.00,72.00,43.00,1.0,-1,-1,-1
4183,15,2377.00,2961.00,68.00,39.00,1.0,-1,-1,-1
4184,15,2369.00,2965.00,76.00,35.00,1.0,-1,-1,-1
4185,15,2385.00,2969.00,44.00,31.00,1.0,-1,-1,-1
4186,15,2378.00,2977.00,37.00,23.00,1.0,-1,-1,-1
4246,19,2421.00,2923.00,76.00,74.00,1.0,-1,-1,-1
4247,19,2401.00,2897.00,76.00,72.00,1.0,-1,-1,-1
4248,19,2385.00,2877.00,68.00,84.00,1.0,-1,-1,-1
4249,19,2375.00,2876.00,78.00,68.00,1.0,-1,-1,-1
4250,19,2353.00,2870.00,80.00,71.00,1.0,-1,-1,-1
4251,19,2333.00,2873.00,91.00,58.00,1.0,-1,-1,-1
4252,19,2321.00,2877.00,72.00,54.00,1.0,-1,-1,-1
4253,19,2299.00,2879.00,86.00,48.00,1.0,-1,-1,-1
4254,19,2278.00,2877.00,87.00,58.00,1.0,-1,-1,-1
4255,19,2260.00,2885.00,69.00,48.00,1.0,-1,-1,-1
4256,19,2233.00,2885.00,72.00,48.00,1.0,-1,-1,-1
4257,19,2223.00,2885.00,77.00,48.00,1.0,-1,-1,-1
4258,19,2203.00,2885.00,88.00,62.00,1.0,-1,-1,-1
4259,19,2193.00,2889.00,92.00,68.00,1.0,-1,-1,-1
4260,19,2193.00,2896.00,83.00,73.00,1.0,-1,-1,-1
4261,19,2199.00,2898.00,78.00,86.00,1.0,-1,-1,-1
4262,19,2181.00,2921.00,72.00,79.00,1.0,-1,-1,-1
4263,19,2169.00,2933.00,81.00,67.00,1.0,-1,-1,-1
4264,19,2161.00,2933.00,68.00,67.00,1.0,-1,-1,-1
4265,19,2134.00,2959.00,84.00,41.00,1.0,-1,-1,-1
4266,19,2120.00,2972.00,57.00,28.00,1.0,-1,-1,-1
4267,19,2134.00,2977.00,22.00,23.00,1.0,-1,-1,-1
4303,20,1808.00,2960.00,49.00,40.00,1.0,-1,-1,-1
4304,20,1808.00,2961.00,49.00,39.00,1.0,-1,-1,-1
4305,20,1793.00,2969.00,64.00,31.00,1.0,-1,-1,-1
4306,20,1801.00,2970.00,62.00,30.00,1.0,-1,-1,-1
4307,20,1799.00,2970.00,66.00,30.00,1.0,-1,-1,-1
4308,20,1799.00,2969.00,66.00,31.00,1.0,-1,-1,-1
4309,20,1799.00,2961.00,66.00,39.00,1.0,-1,-1,-1
4310,20,1800.00,2949.00,44.00,51.00,1.0,-1,-1,-1
4311,20,1791.00,2948.00,51.00,52.00,1.0,-1,-1,-1
4312,20,1791.00,2940.00,52.00,60.00,1.0,-1,-1,-1
4313,20,1787.00,2925.00,53.00,75.00,1.0,-1,-1,-1
4314,20,1785.00,2921.00,52.00,79.00,1.0,-1,-1,-1
4315,20,1784.00,2919.00,55.00,81.00,1.0,-1,-1,-1
4316,20,1784.00,2918.00,57.00,82.00,1.0,-1,-1,-1
4317,20,1784.00,2918.00,57.00,82.00,1.0,-1,-1,-1
4318,20,1785.00,2922.00,52.00,78.00,1.0,-1,-1,-1
4319,20,1784.00,2930.00,61.00,70.00,1.0,-1,-1,-1
4320,20,1785.00,2925.00,64.00,75.00,1.0,-1,-1,-1
4321,20,1784.00,2925.00,65.00,75.00,1.0,-1,-1,-1
4322,20,1784.00,2925.00,69.00,75.00,1.0,-1,-1,-1
4323,20,1784.00,2916.00,54.00,82.00,1.0,-1,-1,-1
4324,20,1769.00,2903.00,64.00,81.00,1.0,-1,-1,-1
4325,20,1761.00,2901.00,72.00,72.00,1.0,-1,-1,-1
4326,20,1745.00,2890.00,79.00,85.00,1.0,-1,-1,-1
4327,20,1725.00,2894.00,76.00,57.00,1.0,-1,-1,-1
4328,20,1713.00,2896.00,68.00,55.00,1.0,-1,-1,-1
4329,20,1688.00,2893.00,93.00,48.00,1.0,-1,-1,-1
4330,20,1661.00,2886.00,76.00,53.00,1.0,-1,-1,-1
4331,20,1651.00,2887.00,82.00,49.00,1.0,-1,-1,-1
4332,20,1621.00,2889.00,84.00,60.00,1.0,-1,-1,-1
4333,20,1609.00,2890.00,84.00,62.00,1.0,-1,-1,-1
4334,20,1585.00,2897.00,80.00,46.00,1.0,-1,-1,-1
4335,20,1571.00,2897.00,78.00,46.00,1.0,-1,-1,-1
4336,20,1550.00,2894.00,75.00,43.00,1.0,-1,-1,-1
4337,20,1538.00,2893.00,79.00,46.00,1.0,-1,-1,-1
4338,20,1513.00,2882.00,78.00,55.00,1.0,-1,-1,-1
4339,20,1489.00,2871.00,87.00,56.00,1.0,-1,-1,-1
4340,20,1481.00,2876.00,73.00,51.00,1.0,-1,-1,-1
4341,20,1471.00,2874.00,73.00,44.00,1.0,-1,-1,-1
